id,kural_number,text,active
quote_1189,1189,"பசக்கமன் பட்டாங்கென் மேனி நயப்பித்தார்
நன்னிலையர் ஆவர் எனின்.",1
quote_1190,1190,"பசப்பெனப் பேர்பெறுதல் நன்றே நயப்பித்தார்
நல்காமை தூற்றார் எனின்.",1
quote_1191,1191,"தாம்வீழ்வார் தம்வீழப் பெற்றவர் பெற்றாரே
காமத்துக் காழில் கனி.",1
quote_1192,1192,"வாழ்வார்க்கு வானம் பயந்தற்றால் வீழ்வார்க்கு
வீழ்வார் அள஧ க்கும் அளி.",1
quote_1193,1193,"வீழுநர் வீழப் படுவார்க்கு அமையுமே
வாழுநம் என்னும் செருக்கு.",1
quote_1194,1194,"வீழப் படுவார் கெழீஇயிலர் தாம்வீழ்வார்
வீழப் படாஅர் எனின்.",1
quote_1195,1195,"நாம்காதல் கொண்டார் நமக்கெவன் செய்பவோ
தாம்காதல் கொள்ளாக் கடை.",1
quote_1196,1196,"ஒருதலையான் இன்னாது காமம்காப் போல
இருதலை யானும் இனிது.",1
quote_1197,1197,"பருவரலும் பைதலும் காணான்கொல் காமன்
ஒருவர்கண் நின்றொழுகு வான்.",1
quote_1198,1198,"வீழ்வாரின் இன்சொல் பெறாஅது உலகத்து
வாழ்வாரின் வன்கணார் இல்.",1
quote_1199,1199,"நசைஇயார் நல்கார் எனினும் அவர்மாட்டு
இசையும் இனிய செவிக்கு.",1
quote_1200,1200,"உறாஅர்க்கு உறுநோய் உரைப்பாய் கடலைச்
செறாஅஅய் வாழிய நெஞ்சு.",1
quote_1201,1201,"உள்ளினும் தீராப் பெருமகிழ் செய்தலால்
கள்ளினும் காமம் இனிது.",1
quote_1202,1202,"எனைத்தொனறு ஏனிதேகாண் காமம்தாம் வீழ்வார்
நினைப்ப வருவதொன்று ஏல்.",1
quote_1203,1203,"நினைப்பவர் போன்று நினையார்கொல் தும்மல்
சினைப்பது போன்று கெடும்.",1
quote_1204,1204,"யாமும் உளேங்கொல் அவர்நெஞ்சத்து எந்நெஞ்சத்து
ஓஒ உளரே அவர்.",1
quote_1205,1205,"தம்நெஞ்சத்து எம்மைக் கடிகொண்டார் நாணார்கொல்
எம்நெஞ்சத்து ஓவா வரல்.",1
quote_1206,1206,"மற்றியான் என்னுளேன் மன்னோ அவரொடி
யான் உற்றநாள் உள்ள உளேன்.",1
quote_1207,1207,"மறப்பின் எவனாவன் மற்கொல் மறப்பறியேன்
உள்ளினும் உள்ளம் சுடும்.",1
quote_1208,1208,"எனைத்து நினைப்பினும் காயார் அனைத்தன்றோ
காதலர் செய்யும் சிறப்பு.",1
quote_1209,1209,"விளியுமென் இன்னுயிர் வேறல்லம் என்பார்
அளியின்மை ஆற்ற நினைந்து.",1
quote_1210,1210,"விடாஅது சென்றாரைக் கண்ணினால் காணப்
படாஅதி வாழி மதி.",1
quote_1211,1211,"காதலர் தூதொடு வந்த கனவினுக்கு
யாதுசெய் வேன்கொல் விருந்து.",1
quote_1212,1212,"கயலுண்கண் யானிரப்பத் துஞ்சிற் கலந்தார்க்கு
உயலுண்மை சாற்றுவேன் மன்.",1
quote_1213,1213,"நனவினால் நல்கா தவரைக் கனவினால்
காண்டலின் உண்டென் உயிர்.",1
quote_1214,1214,"கனவினான் உண்டாகும் காமம் நனவினான்
நல்காரை நாடித் தரற்கு.",1
